Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,home,game_id
Destiny Udogie,13.0,it ITA,LB,22-303,83,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,2,0,True,201911511856616409
Mathys Tel,11.0,fr FRA,LB,20-153,7,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,True,201911511856616409
Micky van de Ven,37.0,nl NED,CB,24-161,90,1,1,1,0,0,1,3,33.3,2,1,0,1,3,4,2,0,True,201911511856616409
Cristian Romero,17.0,ar ARG,CB,27-153,90,2,1,1,1,0,0,0,,0,0,0,0,1,3,1,0,True,201911511856616409
Djed Spence,24.0,eng ENG,RB,25-049,61,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,True,201911511856616409
Pedro Porro,23.0,es ESP,RB,26-014,29,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,True,201911511856616409
Guglielmo Vicario,1.0,it ITA,GK,28-355,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,201911511856616409
Jørgen Strand Larsen,9.0,no NOR,FW,25-233,83,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,False,201911511856616409
Tolu Arokodare,14.0,ng NGA,FW,24-308,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,False,201911511856616409
Hwang Hee-chan,11.0,kr KOR,LW,29-244,45,1,1,0,0,1,1,1,100.0,0,2,0,2,0,1,1,0,False,201911511856616409
Jackson Tchatchoua,38.0,cm CMR,"RB,RM",24-013,45,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0,False,201911511856616409
Jhon Arias,10.0,co COL,"FW,RW",28-006,89,5,2,1,2,2,3,4,75.0,1,2,0,2,0,5,3,0,False,201911511856616409
Toti Gomes,24.0,pt POR,"CB,FW",26-254,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,201911511856616409
João Gomes,8.0,br BRA,"LM,CM",24-227,63,2,2,1,1,0,1,3,33.3,2,3,0,3,0,2,1,0,False,201911511856616409
Jean-Ricner Bellegarde,27.0,ht HAI,"CM,LM",27-092,27,2,1,1,1,0,0,0,,0,0,0,0,1,3,0,0,False,201911511856616409
André,7.0,br BRA,CM,24-073,90,3,1,2,1,0,1,3,33.3,2,1,0,1,0,3,6,0,False,201911511856616409
Marshall Munetsi,5.0,zw ZIM,"CM,RM",29-097,90,3,1,3,0,0,2,5,40.0,3,2,1,1,1,4,9,0,False,201911511856616409
Hugo Bueno,3.0,es ESP,LB,23-009,90,4,2,2,1,1,2,3,66.7,1,1,0,1,2,6,4,0,False,201911511856616409
Ladislav Krejčí,37.0,cz CZE,CB,26-160,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,False,201911511856616409
Santiago Bueno,4.0,uy URU,"CB,RB",26-322,90,8,4,8,0,0,3,4,75.0,1,0,0,0,3,11,4,0,False,201911511856616409
Matt Doherty,2.0,ie IRL,RB,33-254,45,1,0,1,0,0,0,0,,0,1,0,1,0,1,2,0,False,201911511856616409
Emmanuel Agbadou,12.0,ci CIV,CB,28-102,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,False,201911511856616409
Sam Johnstone,31.0,eng ENG,GK,32-186,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,201911511856616409
Ollie Watkins,11.0,eng ENG,FW,29-272,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,0,0,True,5387833262844164758
Morgan Rogers,27.0,eng ENG,LW,23-064,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,3,0,True,5387833262844164758
Evann Guessand,29.0,ci CIV,RW,24-089,81,2,2,0,2,0,1,1,100.0,0,3,0,3,0,2,1,0,True,5387833262844164758
Donyell Malen,17.0,nl NED,RW,26-262,9,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,True,5387833262844164758
Harvey Elliott,9.0,eng ENG,AM,22-177,45,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0,True,5387833262844164758
Emi Buendía,10.0,ar ARG,AM,28-277,45,1,1,1,0,0,1,3,33.3,2,2,0,2,0,1,0,0,True,5387833262844164758
Lamare Bogarde,26.0,nl NED,DM,21-266,81,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,True,5387833262844164758
Victor Lindelöf,3.0,se SWE,DM,31-073,9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,True,5387833262844164758
John McGinn,7.0,sct SCO,DM,30-345,71,1,1,1,0,0,0,1,0.0,1,0,0,0,3,4,0,0,True,5387833262844164758
Boubacar Kamara,44.0,fr FRA,DM,25-309,19,1,0,1,0,0,0,0,,0,0,0,0,1,2,3,0,True,5387833262844164758
Lucas Digne,12.0,fr FRA,LB,32-070,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,3,0,True,5387833262844164758
Tyrone Mings,5.0,eng ENG,CB,32-199,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,5387833262844164758
Pau Torres,14.0,es ESP,CB,28-255,59,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0,True,5387833262844164758
Ezri Konsa,4.0,eng ENG,CB,27-340,90,0,0,0,0,0,0,1,0.0,1,3,2,1,0,0,4,0,True,5387833262844164758
Matty Cash,2.0,pl POL,RB,28-052,90,2,0,1,1,0,2,4,50.0,2,1,1,0,1,3,5,0,True,5387833262844164758
Emiliano Martínez,23.0,ar ARG,GK,33-026,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,True,5387833262844164758
Raúl Jiménez,7.0,mx MEX,FW,34-146,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,5387833262844164758
Adama Traoré,11.0,es ESP,FW,29-246,80,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,5387833262844164758
Alex Iwobi,17.0,ng NGA,LW,29-148,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,5387833262844164758
Kevin,22.0,br BRA,LW,22-267,26,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,False,5387833262844164758
Harry Wilson,8.0,wls WAL,RW,28-190,79,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,False,5387833262844164758
Samuel Chukwueze,19.0,ng NGA,RW,26-129,11,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,False,5387833262844164758
Joshua King,24.0,eng ENG,AM,18-268,64,1,1,1,0,0,0,1,0.0,1,3,1,2,0,1,1,0,False,5387833262844164758
Emile Smith Rowe,32.0,eng ENG,AM,25-062,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,5387833262844164758
Sander Berge,16.0,no NOR,DM,27-226,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,False,5387833262844164758
Saša Lukić,20.0,rs SRB,DM,29-046,90,1,0,0,1,0,0,0,,0,3,0,3,1,2,1,0,False,5387833262844164758
Ryan Sessegnon,30.0,eng ENG,LB,25-133,79,4,1,2,1,1,2,5,40.0,3,1,1,0,1,5,5,0,False,5387833262844164758
Antonee Robinson,33.0,us USA,LB,28-051,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,5387833262844164758
Calvin Bassey,3.0,ng NGA,CB,25-271,90,2,0,1,1,0,2,2,100.0,0,0,0,0,1,3,4,1,False,5387833262844164758
Joachim Andersen,5.0,dk DEN,CB,29-120,90,2,2,1,1,0,1,2,50.0,1,0,0,0,2,4,6,0,False,5387833262844164758
Timothy Castagne,21.0,be BEL,RB,29-297,90,2,1,1,1,0,0,0,,0,1,0,1,2,4,6,0,False,5387833262844164758
Bernd Leno,1.0,de GER,GK,33-208,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,5387833262844164758
Nick Woltemade,27.0,de GER,FW,23-226,66,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,True,4731717833826701012
William Osula,18.0,dk DEN,FW,22-055,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,4731717833826701012
Anthony Gordon,10.0,eng ENG,LW,24-216,66,3,2,2,1,0,2,4,50.0,2,0,0,0,0,3,1,0,True,4731717833826701012
Kieran Trippier,2.0,eng ENG,"RB,LW",35-009,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,True,4731717833826701012
Jacob Murphy,23.0,eng ENG,RW,30-216,66,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,True,4731717833826701012
Anthony Elanga,20.0,se SWE,"RM,RW",23-154,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,4731717833826701012
Joelinton,7.0,br BRA,LM,29-045,89,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,0,0,True,4731717833826701012
Harvey Barnes,11.0,eng ENG,LM,27-293,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,4731717833826701012
Sandro Tonali,8.0,it ITA,CM,25-143,90,2,1,1,1,0,0,0,,0,1,1,0,2,4,4,0,True,4731717833826701012
Bruno Guimarães,39.0,br BRA,"RM,CM",27-316,90,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,1,0,True,4731717833826701012
Dan Burn,33.0,eng ENG,"LB,CB",33-142,90,2,2,2,0,0,1,4,25.0,3,0,0,0,1,3,6,0,True,4731717833826701012
Sven Botman,4.0,nl NED,CB,25-259,90,0,0,0,0,0,0,0,,0,3,3,0,1,1,11,0,True,4731717833826701012
Malick Thiaw,12.0,de GER,CB,24-051,90,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,8,0,True,4731717833826701012
Valentino Livramento,21.0,eng ENG,"RB,LB",22-320,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,True,4731717833826701012
Jamaal Lascelles,6.0,eng ENG,CB,31-321,14,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,True,4731717833826701012
Nick Pope,1.0,eng ENG,GK,33-162,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,True,4731717833826701012
Viktor Gyökeres,14.0,se SWE,FW,27-116,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,False,4731717833826701012
Leandro Trossard,19.0,be BEL,"LW,LB",30-298,87,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,False,4731717833826701012
Myles Lewis-Skelly,49.0,eng ENG,LB,19-002,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,4731717833826701012
Bukayo Saka,7.0,eng ENG,RW,24-023,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,False,4731717833826701012
Gabriel Martinelli,11.0,br BRA,RW,24-102,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,4731717833826701012
Eberechi Eze,10.0,eng ENG,"AM,LW",27-091,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,4731717833826701012
Declan Rice,41.0,eng ENG,"DM,CM",26-257,90,3,1,2,0,1,2,2,100.0,0,1,1,0,0,3,3,0,False,4731717833826701012
Martín Zubimendi,36.0,es ESP,"DM,LM",26-238,81,3,3,1,2,0,1,2,50.0,1,1,0,1,2,5,2,0,False,4731717833826701012
Martin Ødegaard,8.0,no NOR,LM,26-285,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,4731717833826701012
Riccardo Calafiori,33.0,it ITA,LB,23-132,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,False,4731717833826701012
Mikel Merino,23.0,es ESP,RM,29-098,21,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,False,4731717833826701012
Gabriel Magalhães,6.0,br BRA,CB,27-283,90,3,1,2,1,0,0,0,,0,2,2,0,3,6,11,0,False,4731717833826701012
Cristhian Mosquera,3.0,es ESP,CB,21-093,45,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,False,4731717833826701012
William Saliba,2.0,fr FRA,CB,24-188,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,4731717833826701012
Jurriën Timber,12.0,nl NED,RB,24-103,90,2,0,1,1,0,0,1,0.0,1,1,0,1,1,3,3,0,False,4731717833826701012
David Raya,1.0,es ESP,GK,30-013,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,4731717833826701012
Beto,9.0,gw GNB,FW,27-241,68,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,True,-7566065021670184743
Thierno Barry,11.0,fr FRA,FW,22-343,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-7566065021670184743
Jack Grealish,18.0,eng ENG,LW,30-019,90,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,2,0,True,-7566065021670184743
Iliman Ndiaye,10.0,sn SEN,RW,25-207,80,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,True,-7566065021670184743
Tyler Dibling,20.0,eng ENG,RW,19-201,10,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,True,-7566065021670184743
Kiernan Dewsbury-Hall,22.0,eng ENG,AM,27-023,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,True,-7566065021670184743
Idrissa Gana Gueye,27.0,sn SEN,DM,36-003,90,1,1,0,1,0,0,1,0.0,1,2,1,1,1,2,0,0,True,-7566065021670184743
James Garner,37.0,eng ENG,DM,24-200,90,2,1,0,0,2,2,3,66.7,1,1,0,1,1,3,2,1,True,-7566065021670184743
Vitaliy Mykolenko,16.0,ua UKR,LB,26-123,90,0,0,0,0,0,0,0,,0,3,2,1,1,1,6,0,True,-7566065021670184743
Michael Keane,5.0,eng ENG,CB,32-261,90,1,0,0,1,0,1,1,100.0,0,3,1,2,0,1,10,0,True,-7566065021670184743
James Tarkowski,6.0,eng ENG,CB,32-314,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,6,0,True,-7566065021670184743
Jake O'Brien,15.0,ie IRL,RB,24-137,90,2,1,1,1,0,1,3,33.3,2,1,0,1,0,2,7,1,True,-7566065021670184743
Jordan Pickford,1.0,eng ENG,GK,31-206,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,True,-7566065021670184743
Niclas Füllkrug,11.0,de GER,FW,32-232,89,1,1,0,1,0,0,0,,0,0,0,0,1,2,4,0,False,-7566065021670184743
Andy Irving,39.0,sct SCO,LM,25-139,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-7566065021670184743
Crysencio Summerville,7.0,nl NED,LM,23-334,76,0,0,0,0,0,0,0,,0,3,1,2,0,0,3,0,False,-7566065021670184743
Luis Guilherme,17.0,br BRA,"LM,FW",19-232,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-7566065021670184743
Lucas Paquetá,10.0,br BRA,CM,28-033,89,2,1,1,1,0,0,0,,0,1,0,1,1,3,3,0,False,-7566065021670184743
Igor,5.0,br BRA,CB,27-234,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-7566065021670184743
Mateus Fernandes,18.0,pt POR,CM,21-081,90,2,1,0,2,0,1,2,50.0,1,2,0,2,0,2,1,0,False,-7566065021670184743
Jarrod Bowen,20.0,eng ENG,RM,28-283,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,False,-7566065021670184743
Soungoutou Magassa,27.0,fr FRA,DM,21-356,58,2,0,2,0,0,1,2,50.0,1,1,1,0,0,2,2,0,False,-7566065021670184743
Freddie Potts,32.0,eng ENG,"DM,CM",22-017,32,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,2,0,False,-7566065021670184743
El Hadji Malick Diouf,12.0,sn SEN,LB,20-275,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,3,0,False,-7566065021670184743
Max Kilman,3.0,eng ENG,CB,28-129,90,3,2,3,0,0,2,2,100.0,0,1,1,0,0,3,9,0,False,-7566065021670184743
Konstantinos Mavropanos,15.0,gr GRE,CB,27-292,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,6,0,False,-7566065021670184743
Kyle Walker-Peters,2.0,eng ENG,RB,28-169,90,2,0,1,1,0,0,0,,0,1,0,1,0,2,3,0,False,-7566065021670184743
Alphonse Areola,23.0,fr FRA,GK,32-214,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,False,-7566065021670184743
Evanilson,9.0,br BRA,FW,25-362,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-4708055324540805305
Antoine Semenyo,24.0,gh GHA,"LW,WB",25-269,90,1,1,1,0,0,1,1,100.0,0,3,0,3,0,1,1,0,True,-4708055324540805305
David Brooks,7.0,wls WAL,"RW,WB",28-087,84,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0,True,-4708055324540805305
Veljko Milosavljević,44.0,rs SRB,CB,18-097,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-4708055324540805305
Marcus Tavernier,16.0,eng ENG,AM,26-195,60,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,True,-4708055324540805305
Justin Kluivert,19.0,nl NED,AM,26-151,30,2,2,0,1,1,0,2,0.0,2,1,0,1,0,2,0,0,True,-4708055324540805305
Alex Scott,8.0,eng ENG,"DM,CM",22-043,90,2,1,0,2,0,0,1,0.0,1,0,0,0,4,6,1,0,True,-4708055324540805305
Tyler Adams,12.0,us USA,DM,26-231,77,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,2,0,True,-4708055324540805305
Ryan Christie,10.0,sct SCO,"DM,CM",30-223,13,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,True,-4708055324540805305
Adrien Truffert,3.0,fr FRA,"LB,CB",23-317,90,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,4,0,True,-4708055324540805305
Marcos Senesi,5.0,ar ARG,CB,28-146,77,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,5,0,True,-4708055324540805305
Ben Gannon-Doak,11.0,sct SCO,"RW,FW",19-326,13,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,True,-4708055324540805305
Bafodé Diakité,18.0,fr FRA,CB,24-270,90,0,0,0,0,0,0,0,,0,4,2,2,1,1,5,1,True,-4708055324540805305
James Hill,23.0,eng ENG,RB,23-266,60,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0,True,-4708055324540805305
Álex Jiménez,20.0,es ESP,"RB,CB",20-148,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-4708055324540805305
Đorđe Petrović,1.0,rs SRB,GK,25-360,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-4708055324540805305
Joshua King,24.0,eng ENG,FW,18-273,66,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,False,-4708055324540805305
Kevin,22.0,br BRA,"AM,LW",22-272,24,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,False,-4708055324540805305
Alex Iwobi,17.0,ng NGA,"AM,FW",29-153,85,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,False,-4708055324540805305
Adama Traoré,11.0,es ESP,RW,29-251,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-4708055324540805305
Harry Wilson,8.0,wls WAL,AM,28-195,66,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,False,-4708055324540805305
Samuel Chukwueze,19.0,ng NGA,"AM,FW",26-134,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-4708055324540805305
Sander Berge,16.0,no NOR,"CM,DM",27-231,90,2,1,1,1,0,2,3,66.7,1,4,0,4,0,2,0,0,False,-4708055324540805305
Saša Lukić,20.0,rs SRB,CM,29-051,13,1,0,1,0,0,0,0,,0,1,0,1,1,2,2,0,False,-4708055324540805305
Tom Cairney,10.0,sct SCO,"CM,DM",34-256,77,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,False,-4708055324540805305
Ryan Sessegnon,30.0,eng ENG,"WB,LB",25-138,90,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,6,0,False,-4708055324540805305
Timothy Castagne,21.0,be BEL,"WB,RB",29-302,90,2,2,2,0,0,0,2,0.0,2,0,0,0,2,4,4,1,False,-4708055324540805305
Calvin Bassey,3.0,ng NGA,CB,25-276,90,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,4,0,False,-4708055324540805305
Joachim Andersen,5.0,dk DEN,CB,29-125,90,1,1,1,0,0,1,2,50.0,1,2,2,0,1,2,11,0,False,-4708055324540805305
Issa Diop,31.0,fr FRA,CB,28-267,85,2,2,0,2,0,1,1,100.0,0,0,0,0,2,4,8,0,False,-4708055324540805305
Emile Smith Rowe,32.0,eng ENG,AM,25-067,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-4708055324540805305
Bernd Leno,1.0,de GER,GK,33-213,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-4708055324540805305
Dominic Calvert-Lewin,9.0,eng ENG,FW,28-202,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-2812710189269276752
Noah Okafor,19.0,ch SUI,LW,25-133,78,2,0,2,0,0,0,1,0.0,1,1,0,1,0,2,0,0,True,-2812710189269276752
Joël Piroe,10.0,nl NED,AM,26-063,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2812710189269276752
Brenden Aaronson,11.0,us USA,RW,24-347,66,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,True,-2812710189269276752
Jack Harrison,20.0,eng ENG,"WB,RW",28-318,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2812710189269276752
Anton Stach,18.0,de GER,LM,26-323,66,2,1,1,1,0,0,1,0.0,1,5,1,4,0,2,0,0,True,-2812710189269276752
Ao Tanaka,22.0,jp JPN,"CM,LM",27-024,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,True,-2812710189269276752
Ethan Ampadu,4.0,wls WAL,"CM,CB",25-020,90,2,2,1,1,0,1,2,50.0,1,1,1,0,2,4,3,1,True,-2812710189269276752
Sean Longstaff,8.0,eng ENG,"RM,CM",27-339,90,4,2,2,2,0,3,6,50.0,3,0,0,0,0,4,0,0,True,-2812710189269276752
Gabriel Gudmundsson,3.0,se SWE,LB,26-158,78,3,2,1,2,0,1,3,33.3,2,0,0,0,0,3,5,1,True,-2812710189269276752
Lukas Nmecha,14.0,de GER,FW,26-294,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2812710189269276752
Pascal Struijk,5.0,nl NED,CB,26-054,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,True,-2812710189269276752
Joe Rodon,6.0,wls WAL,CB,27-347,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,True,-2812710189269276752
Jayden Bogle,2.0,eng ENG,"RB,WB",25-069,88,5,3,1,4,0,2,3,66.7,1,1,0,1,3,8,4,0,True,-2812710189269276752
James Justin,24.0,eng ENG,WB,27-223,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2812710189269276752
Karl Darlow,26.0,wls WAL,GK,34-361,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,True,-2812710189269276752
Mathys Tel,11.0,fr FRA,FW,20-160,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,False,-2812710189269276752
Pape Matar Sarr,29.0,sn SEN,"CM,AM",23-020,18,2,1,0,2,0,0,0,,0,0,0,0,0,2,1,0,False,-2812710189269276752
Wilson Odobert,28.0,fr FRA,LW,20-310,84,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,False,-2812710189269276752
Kevin Danso,4.0,at AUT,CB,27-015,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-2812710189269276752
Mohammed Kudus,20.0,gh GHA,"RW,FW",25-063,89,2,1,0,2,0,0,1,0.0,1,2,0,2,0,2,0,0,False,-2812710189269276752
Brennan Johnson,22.0,wls WAL,FW,24-134,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-2812710189269276752
Xavi Simons,7.0,nl NED,AM,22-166,73,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,False,-2812710189269276752
Richarlison,9.0,br BRA,FW,28-147,17,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,False,-2812710189269276752
João Palhinha,6.0,pt POR,"DM,CM",30-087,90,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,3,0,False,-2812710189269276752
Rodrigo Bentancur,30.0,uy URU,"DM,CM",28-101,90,2,1,0,2,0,1,1,100.0,0,3,1,2,1,3,5,1,False,-2812710189269276752
Destiny Udogie,13.0,it ITA,LB,22-310,90,1,1,1,0,0,1,1,100.0,0,2,1,1,0,1,2,0,False,-2812710189269276752
Micky van de Ven,37.0,nl NED,CB,24-168,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,3,0,False,-2812710189269276752
Cristian Romero,17.0,ar ARG,CB,27-160,90,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,6,0,False,-2812710189269276752
Pedro Porro,23.0,es ESP,RB,26-021,90,2,1,1,0,1,1,3,33.3,2,1,0,1,1,3,8,1,False,-2812710189269276752
Guglielmo Vicario,1.0,it ITA,GK,28-362,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-2812710189269276752
Viktor Gyökeres,14.0,se SWE,FW,27-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2646367626235191565
Leandro Trossard,19.0,be BEL,LW,30-304,74,2,2,0,2,0,0,0,,0,0,0,0,0,2,1,0,True,-2646367626235191565
Ethan Nwaneri,22.0,eng ENG,CM,18-197,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2646367626235191565
Bukayo Saka,7.0,eng ENG,"RW,RM",24-029,90,2,0,0,1,1,1,3,33.3,2,1,0,1,1,3,0,0,True,-2646367626235191565
Eberechi Eze,10.0,eng ENG,"RM,LM",27-097,78,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0,True,-2646367626235191565
Gabriel Martinelli,11.0,br BRA,LM,24-108,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-2646367626235191565
Declan Rice,41.0,eng ENG,"LM,CM",26-263,78,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,True,-2646367626235191565
Mikel Merino,23.0,es ESP,CM,29-104,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,True,-2646367626235191565
Martin Ødegaard,8.0,no NOR,RM,26-291,29,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,True,-2646367626235191565
Martín Zubimendi,36.0,es ESP,"CM,DM",26-244,61,5,3,2,3,0,4,4,100.0,0,0,0,0,0,5,3,0,True,-2646367626235191565
Riccardo Calafiori,33.0,it ITA,LB,23-138,74,3,2,2,1,0,2,2,100.0,0,0,0,0,0,3,3,0,True,-2646367626235191565
Myles Lewis-Skelly,49.0,eng ENG,LB,19-008,16,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,True,-2646367626235191565
Gabriel Magalhães,6.0,br BRA,CB,27-289,90,2,1,1,1,0,2,2,100.0,0,0,0,0,2,4,8,0,True,-2646367626235191565
William Saliba,2.0,fr FRA,CB,24-194,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,7,0,True,-2646367626235191565
Jurriën Timber,12.0,nl NED,RB,24-109,90,6,4,1,3,2,0,0,,0,0,0,0,2,8,2,0,True,-2646367626235191565
David Raya,1.0,es ESP,GK,30-019,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-2646367626235191565
